anime_id,Name,English name,Other name,Score,Genres,Synopsis,Type,Episodes,Aired,Premiered,Status,Producers,Licensors,Studios,Source,Duration,Rating,Rank,Popularity,Favorites,Scored By,Members,Image URL
5231,Inazuma Eleven,UNKNOWN,イナズマイレブン,7.69,Sports,"While other schools in Japan compete for the title of being the best soccer team in the country, Raimon Middle School's soccer club, Inazuma Eleven, struggles to rise from the verge of being disbanded. The grandson of Inazuma Eleven's first generation goalkeeper and captain of the team, Mamoru Endou, takes the challenge of kicking the long neglected club back into shape. To do this, he'll need a little help and more than a little luck.

Mamoru Endou finds hope in the hands of Shuuya Gouenji, a brilliant young player who has given up on soccer. Mamoru is determined to get Shuuya and other new recruits to join his team, no matter what the cost. Is his passion and determination enough to treat the ailing club? Or is there no more hope for the team?",TV,127.0,"Oct 5, 2008 to Apr 27, 2011",fall 2008,Finished Airing,"TV Tokyo, Dentsu, Half H.P Studio",UNKNOWN,OLM,Game,24 min per ep,G - All Ages,1177.0,1097,3878,125817.0,204151,https://cdn.myanimelist.net/images/anime/1854/94704.jpg
7193,Aoi Bungaku Series,UNKNOWN,青い文学シリーズ,7.69,"Drama, Suspense","1. Ningen Shikkaku
2. Sakura no Mori no Mankai no Shita
3. Kokoro
4. Hashire, Melos!
5. Kumo no Ito
6. Jigokuhen",TV,12.0,"Oct 11, 2009 to Dec 27, 2009",fall 2009,Finished Airing,"Movic, Happinet Pictures, RAY",UNKNOWN,Madhouse,Novel,23 min per ep,R - 17+ (violence & profanity),1171.0,1048,1608,63603.0,214652,https://cdn.myanimelist.net/images/anime/10/17471.jpg
20847,Seitokai Yakuindomo*,UNKNOWN,生徒会役員共＊,7.69,Comedy,"They say that the more things change, the more they stay the same, and those words could not be more true for the student council of Ousai Private Academy. Though an entire year has passed—bringing the senior members to their final year of high school—not much has changed. President Shino Amakusa is just as perverted as ever, Secretary Aria Shichijou still refuses to put on a pair of panties, Treasurer Suzu Hagimura has yet to grow an inch, and Vice President Takatoshi Tsuda is still stuck as the straight man to their crazy antics.
 
Of course, limiting the fun to a four-way might get a little stale; although the group still messes around with the Judo Club and the Newspaper Club, more girls have come to get in on the excitement. Takatoshi's sister Kotomi, a new student at Ousai, is as perverse as the president, while Uomi, the aloof student council president of the nearby Eiryou High School, fits right in with the insanity at Ousai. With loads of absurdity and sexual humor that keeps on coming, Takatoshi needs to harden up if he is going to keep up with all the madness around him.",TV,13.0,"Jan 4, 2014 to Mar 30, 2014",winter 2014,Finished Airing,Starchild Records,Sentai Filmworks,GoHands,4-koma manga,23 min per ep,R - 17+ (violence & profanity),1166.0,907,584,121332.0,247596,https://cdn.myanimelist.net/images/anime/9/56941.jpg
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",GATE,GATE（ゲート）自衛隊　彼の地にて、斯く戦えり,7.69,"Action, Adventure, Fantasy","Off-duty Japan Self-Defense Forces (JSDF) officer and otaku Youji Itami is on his way to attend a doujin convention in Ginza, Tokyo when a mysterious portal in the shape of a large gate suddenly appears. From this gate, supernatural creatures and warriors clad in medieval armor emerge, charging through the city, killing and destroying everything in their path. With swift actions, Youji saves as many lives as he can while the rest of the JSDF direct their efforts toward stopping the invasion.

Three months after the attack, Youji has been tasked with leading a special recon team, as part of a JSDF task force, that will be sent to the world beyond the gate—now being referred to as the ""Special Region."" They must travel into this unknown world in order to learn more about what they are dealing with and attempt to befriend the locals in hopes of creating peaceful ties with the ruling empire. But if they fail, they face the consequence of participating in a devastating war that will engulf both sides of the gate.",TV,12.0,"Jul 4, 2015 to Sep 19, 2015",summer 2015,Finished Airing,"Genco, Magic Capsule, Warner Bros. Japan, KlockWorx, Showgate, Bandai Namco Games",Sentai Filmworks,A-1 Pictures,Light novel,23 min per ep,R - 17+ (violence & profanity),1175.0,228,6047,435487.0,773002,https://cdn.myanimelist.net/images/anime/8/76222.jpg
34544,Koutetsujou no Kabaneri Movie 3: Unato Kessen,Kabaneri of the Iron Fortress: The Battle of Unato,甲鉄城のカバネリ～海門決戦～,7.69,"Action, Drama, Fantasy, Horror","Half a year has passed. Arriving in the Iron Fortress, Ikoma and Mumei set foot in Unato: another ravaged zone that fell into the grip of the deadly Kabane.

In this war-torn zone, the group fends off more dangerous Kabane that are attacking with patterns they had never seen before. The Iron Fortress crew eventually meet up with a survival group which requests their aid in reclaiming the zone. The newly forged alliance ventures deeper into the area of the castle and investigates the peculiar case of these new Kabane. But their search for answers unearths truths that are far more horrifying than they imagined. Forced to confront the reality behind the Kabane, Ikoma, Mumei, and their allies come to realize the despair buried within Unato.",Movie,1.0,"May 10, 2019",UNKNOWN,Finished Airing,"Aniplex, Dentsu, Fuji TV, Kansai Telecasting",UNKNOWN,Wit Studio,Original,1 hr 22 min,R - 17+ (violence & profanity),1162.0,1651,245,60461.0,124653,https://cdn.myanimelist.net/images/anime/1749/99713.jpg
35240,Princess Principal,Princess Principal,プリンセス・プリンシパル,7.69,"Action, Mystery","In the early 20th century, the discovery of the substance Cavorite allowed the production of advanced military technology and steered the country toward conflict. London is now divided by a wall, and the Kingdom and the Commonwealth of Albion battle a silent war where espionage is the only weapon that can destabilize the enemy. A group of girls from the prestigious Queen's Mayfaire school work as undercover spies for the Commonwealth.  

Led by Dorothy, an experienced driver with a striking personality, their group includes the talents of Ange le Carré, a cold-blooded liar and expert sharpshooter; Chise, a proficient samurai; and Beatrice, a voice-mimicking specialist. They use their unique individual skills for the Commonwealth to survive in a dark world filled with conspiracy, mystery, and infiltration. In the shadow of the war, they have only one goal in mind: completing their mission.",TV,12.0,"Jul 9, 2017 to Sep 24, 2017",summer 2017,Finished Airing,"Bandai Visual, Lantis, Movic, Tokyo MX, Q-Tec, Hakuhodo DY Music & Pictures, Medicos Entertainment",Sentai Filmworks,"Actas, Studio 3Hz",Original,24 min per ep,R - 17+ (violence & profanity),1163.0,1107,2412,75662.0,202726,https://cdn.myanimelist.net/images/anime/7/86768.jpg
39959,Ani ni Tsukeru Kusuri wa Nai! 3,UNKNOWN,兄に付ける薬はない！3,7.69,"Comedy, Slice of Life","Shi Miao is still stuck with her irresponsible elder brother Shi Fen, who lives in neverending fear of his younger sister's stormy temper. As the siblings continue enjoying their carefree high school days alongside their friends and classmates, they realize that there truly is no cure for family.",TV,12.0,"Oct 7, 2019 to Dec 23, 2019",fall 2019,Finished Airing,"Imagineer, Tencent Penguin Pictures, Planet Cartoon",UNKNOWN,Fanworks,Web manga,3 min per ep,PG-13 - Teens 13 or older,1170.0,3432,48,18569.0,37029,https://cdn.myanimelist.net/images/anime/1756/103441.jpg
40620,Uramichi Oniisan,Life Lessons with Uramichi-Oniisan,うらみちお兄さん,7.69,Comedy,"In the studio of the morning childrens' show ""Together with Mama,"" a crew of miserable adults prepares their facades of amicable smiles and cheerful exteriors to educate a group of innocent preschoolers. In the middle of it stands Uramichi Omota, a former gymnast who can't help but bring the kids down to earth by revealing the harsh and depressing reality of adulthood, even in front of the rolling cameras.

Behind the scenes, Uramichi's much-desired peace is disturbed by his two bothersome juniors who work as the show's rabbit and bear mascots and singers: Utano Tadano, a woman who only wishes to get married; and Iketeru Daga, a handsome man with a crass sense of humor. From smoking and exercising to nihilistic outbursts, everyone's big brother Uramichi always brings up the not-so-moral side to his life lessons.",TV,13.0,"Jul 6, 2021 to Sep 28, 2021",summer 2021,Finished Airing,"WOWOW, Movic, KlockWorx, King Records, Ichijinsha, Marui Group, Bit grooove promotion",Funimation,Studio Blanc.,Web manga,23 min per ep,PG-13 - Teens 13 or older,1169.0,1073,2107,79006.0,208519,https://cdn.myanimelist.net/images/anime/1126/115635.jpg
53716,Hirogaru Sky! Precure,Soaring Sky! Pretty Cure,ひろがるスカイ！プリキュア,7.69,"Action, Fantasy","A major incident in peaceful Skyland?! The infant princess Ellee-chan has been kidnapped by a monster from the Undergu Empire! A brave girl named Sora follows the princess into a strange hole. It leads her to another world called Sorashido City. Televisions? Bicycles? Are these magical devices?!?! There's no time to be surprised! Sora has to take the princess back to the castle as soon as possible! Flying between two worlds! This is the beginning of a Precure adventure! It's hero time!

Source: Toei Animation USA",TV,UNKNOWN,"Feb 5, 2023 to ?",winter 2023,Currently Airing,"ABC Animation, ADK Emotions",UNKNOWN,Toei Animation,Original,24 min,G - All Ages,1176.0,7071,86,1238.0,6764,https://cdn.myanimelist.net/images/anime/1762/135268.jpg
2175,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,UNKNOWN,キノの旅 -the Beautiful World- 病気の国 -For You-,7.68,"Adventure, Drama, Fantasy","After a long journey, Kino and Hermes finally arrive at their destination—a very beautiful and clean country with many skyscrapers. Unlike the other places they have visited so far, the country's landscape is a little peculiar. Although the countryside appears to be farmland, the area seems to be abandoned. Filled with old and damaged buildings, there is no sign of life. In contrast, the city is hidden within a mountain, confined under a fabricated sky that is generated by advanced technology. The highly developed city is focused on healthcare, practicing strict hygiene regulations and aiming to turn its citizens into the healthiest of people.

However, despite being in a beautiful and clean environment, Kino cannot help but feel a sense of uneasiness. The town's air slightly contains a peculiar smell, and there are no birds to be seen flying in the skies, bringing a sense of mystery and dizziness to the scenery. After all, as an experienced traveler, Kino knows that looks can be deceiving and that the town may not be what they had initially expected.",Movie,1.0,"Apr 21, 2007",UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Shaft,Light novel,28 min,R - 17+ (violence & profanity),1188.0,2961,31,21269.0,48034,https://cdn.myanimelist.net/images/anime/8/73906.jpg
2313,Muumindani no Suisei,UNKNOWN,ムーミン谷の彗星,7.68,"Adventure, Comedy, Fantasy","Unusual things have been happening in Moominvalley. Moomin, Sniff and Mee leave for the Observatory on the Lonely Mountains to confirm the Muskrat's words: a comet is about to hit Moominvalley and destroy everything. On the way they meet Snufkin, the Hemulen and the Snorks and experience many adventures. 

(Source: ANN)",Movie,1.0,"Aug 8, 1992",UNKNOWN,Finished Airing,Telescreen,UNKNOWN,Visual 80,Book,1 hr 12 min,G - All Ages,1190.0,6083,40,4846.0,9853,https://cdn.myanimelist.net/images/anime/12/3984.jpg
8516,Baka to Test to Shoukanjuu Ni!,Baka & Test – Summon the Beasts 2,バカとテストと召喚獣 にっ！,7.68,"Comedy, Romance","The blockheads of Class F return with more misadventures! Rather than desperately competing against the elite students in Class A for better facilities, they have other problems at hand. While the girls are constantly vying for the boys' attention, Akihisa Yoshii and Yuuji Sakamoto are being blackmailed by a stalker who threatens to reveal their most embarrassing secrets to the whole school. Moreover,  everyone's avatar starts to behave strangely. 

Filled with more nosebleeds and eye-pokes, the boys of Class F must work together to discover the stalker's identity and deal with the misfortunes that come with love among fools.",TV,13.0,"Jul 8, 2011 to Sep 30, 2011",summer 2011,Finished Airing,"Lantis, Media Factory, Enterbrain, Cospa, Kadokawa Contents Gate, TV Tokyo Music, PRA, T.O Entertainment, Hakuhodo DY Media Partners",Funimation,SILVER LINK.,Light novel,24 min per ep,PG-13 - Teens 13 or older,1178.0,599,1191,220249.0,363034,https://cdn.myanimelist.net/images/anime/3/28992.jpg
